Row_ID,Order_Date,Ship_Date,Ship_Mode,Delay_Timing,Delay_Timing_Days
7617,2017-10-12,2017-12-16,Standard Class,65 days,65
7618,2017-10-12,2017-12-16,Standard Class,65 days,65
7619,2018-10-27,2018-10-29,First Class,2 days,2
7620,2018-10-27,2018-10-29,First Class,2 days,2
7621,2015-11-25,2015-11-29,Standard Class,4 days,4
7622,2015-11-25,2015-11-29,Standard Class,4 days,4
7623,2015-11-25,2015-11-29,Standard Class,4 days,4
7624,2015-07-14,2015-07-20,Standard Class,6 days,6
7625,2016-05-23,2016-05-27,Second Class,4 days,4
7626,2016-05-23,2016-05-27,Second Class,4 days,4
7627,2016-11-21,2016-11-23,Second Class,2 days,2
7628,2016-11-21,2016-11-23,Second Class,2 days,2
7629,2016-11-21,2016-11-23,Second Class,2 days,2
7633,2018-12-29,2019-01-01,Second Class,3 days,3
7634,2018-12-29,2019-01-01,Second Class,3 days,3
7635,2018-12-29,2019-01-01,Second Class,3 days,3
7636,2018-12-29,2019-01-01,Second Class,3 days,3
7637,2018-12-29,2019-01-01,Second Class,3 days,3
7638,2018-02-03,2018-08-03,Standard Class,181 days,181
7639,2018-02-03,2018-08-03,Standard Class,181 days,181
7640,2018-02-03,2018-08-03,Standard Class,181 days,181
7641,2018-02-03,2018-08-03,Standard Class,181 days,181
7642,2017-06-10,2017-07-10,First Class,30 days,30
7643,2017-06-10,2017-07-10,First Class,30 days,30
7644,2017-06-10,2017-07-10,First Class,30 days,30
7645,2017-06-10,2017-07-10,First Class,30 days,30
7646,2016-05-04,2016-11-04,Standard Class,184 days,184
7647,2015-09-09,2015-09-13,Standard Class,4 days,4
7650,2016-12-27,2016-12-31,Standard Class,4 days,4
7651,2016-12-27,2016-12-31,Standard Class,4 days,4
7652,2018-07-08,2018-08-08,First Class,31 days,31
7653,2018-07-08,2018-08-08,First Class,31 days,31
7654,2016-03-22,2016-03-27,Standard Class,5 days,5
7660,2018-01-06,2018-05-06,Standard Class,120 days,120
7661,2015-07-01,2015-12-01,Standard Class,153 days,153
7662,2015-07-01,2015-12-01,Standard Class,153 days,153
7664,2018-09-13,2018-09-19,Standard Class,6 days,6
7665,2015-10-22,2015-10-26,Standard Class,4 days,4
7666,2017-04-10,2017-08-10,Standard Class,122 days,122
7667,2017-04-10,2017-08-10,Standard Class,122 days,122
7668,2017-04-10,2017-08-10,Standard Class,122 days,122
7669,2016-11-27,2016-11-29,Second Class,2 days,2
7670,2016-11-27,2016-11-29,Second Class,2 days,2
7671,2016-11-27,2016-11-29,Second Class,2 days,2
7672,2016-11-27,2016-11-29,Second Class,2 days,2
7673,2016-11-27,2016-11-29,Second Class,2 days,2
7674,2016-11-27,2016-11-29,Second Class,2 days,2
7675,2016-11-27,2016-11-29,Second Class,2 days,2
7676,2018-06-05,2018-09-05,Second Class,92 days,92
7678,2015-12-31,2016-07-01,Standard Class,183 days,183
7679,2015-12-31,2016-07-01,Standard Class,183 days,183
7680,2015-12-31,2016-07-01,Standard Class,183 days,183
7681,2015-12-31,2016-07-01,Standard Class,183 days,183
7682,2015-12-31,2016-07-01,Standard Class,183 days,183
7685,2016-02-14,2016-02-21,Standard Class,7 days,7
7686,2016-02-14,2016-02-21,Standard Class,7 days,7
7687,2017-11-25,2017-11-29,Standard Class,4 days,4
7688,2017-11-25,2017-11-29,Standard Class,4 days,4
7689,2017-11-25,2017-11-29,Standard Class,4 days,4
7690,2018-07-15,2018-07-17,First Class,2 days,2
7691,2018-07-15,2018-07-17,First Class,2 days,2
7692,2018-07-15,2018-07-17,First Class,2 days,2
7693,2015-12-29,2016-03-01,Standard Class,63 days,63
7694,2015-12-29,2016-03-01,Standard Class,63 days,63
7696,2018-02-07,2018-05-07,First Class,89 days,89
7697,2018-02-07,2018-05-07,First Class,89 days,89
7698,2018-12-14,2018-12-18,Standard Class,4 days,4
7699,2018-12-14,2018-12-18,Standard Class,4 days,4
7700,2018-12-14,2018-12-18,Standard Class,4 days,4
7701,2018-12-14,2018-12-18,Standard Class,4 days,4
7702,2018-12-14,2018-12-18,Standard Class,4 days,4
7708,2018-10-15,2018-10-19,Standard Class,4 days,4
7709,2015-10-25,2015-10-29,Standard Class,4 days,4
7710,2015-10-25,2015-10-29,Standard Class,4 days,4
7711,2016-02-04,2016-07-04,Standard Class,151 days,151
7712,2018-10-28,2018-10-30,Second Class,2 days,2
7713,2018-10-28,2018-10-30,Second Class,2 days,2
7714,2018-10-28,2018-10-30,Second Class,2 days,2
7715,2015-05-12,2015-07-12,First Class,61 days,61
7716,2018-03-11,2018-08-11,Standard Class,153 days,153
7717,2016-06-01,2016-12-01,Standard Class,183 days,183
7718,2016-06-01,2016-12-01,Standard Class,183 days,183
7719,2018-09-09,2018-09-14,Standard Class,5 days,5
7720,2016-05-01,2016-10-01,Standard Class,153 days,153
7721,2016-05-01,2016-10-01,Standard Class,153 days,153
7722,2016-05-01,2016-10-01,Standard Class,153 days,153
7723,2018-04-16,2018-04-20,Standard Class,4 days,4
7725,2017-09-25,2017-09-29,Standard Class,4 days,4
7726,2017-09-25,2017-09-29,Standard Class,4 days,4
7727,2017-09-25,2017-09-29,Standard Class,4 days,4
7728,2016-03-16,2016-03-20,Second Class,4 days,4
7731,2018-06-13,2018-06-19,Standard Class,6 days,6
7732,2018-09-18,2018-09-21,First Class,3 days,3
7733,2018-02-06,2018-08-06,Standard Class,181 days,181
7734,2017-05-15,2017-05-19,Second Class,4 days,4
7735,2018-09-15,2018-09-20,Standard Class,5 days,5
7736,2017-08-22,2017-08-26,Standard Class,4 days,4
7737,2015-05-30,2015-06-06,Standard Class,7 days,7
7738,2018-12-18,2018-12-20,First Class,2 days,2
7740,2015-11-21,2015-11-26,Standard Class,5 days,5
7741,2015-11-21,2015-11-26,Standard Class,5 days,5
7742,2016-09-24,2016-09-26,Second Class,2 days,2
7743,2018-08-20,2018-08-27,Standard Class,7 days,7
7744,2017-06-17,2017-06-22,Standard Class,5 days,5
7745,2017-06-17,2017-06-22,Standard Class,5 days,5
7746,2017-06-17,2017-06-22,Standard Class,5 days,5
7747,2016-12-19,2016-12-23,Standard Class,4 days,4
7749,2016-06-18,2016-06-24,Standard Class,6 days,6
7750,2016-06-18,2016-06-24,Standard Class,6 days,6
7751,2016-06-18,2016-06-24,Standard Class,6 days,6
7752,2016-06-18,2016-06-24,Standard Class,6 days,6
7753,2016-06-18,2016-06-24,Standard Class,6 days,6
7755,2016-12-21,2016-12-23,Second Class,2 days,2
7756,2018-11-17,2018-11-21,Standard Class,4 days,4
7757,2018-11-17,2018-11-21,Standard Class,4 days,4
7758,2018-11-13,2018-11-16,Second Class,3 days,3
7759,2018-11-13,2018-11-16,Second Class,3 days,3
7760,2017-10-24,2017-10-28,Standard Class,4 days,4
7761,2015-06-12,2015-11-12,Standard Class,153 days,153
7762,2018-03-12,2018-06-12,First Class,92 days,92
7763,2018-09-26,2018-09-28,First Class,2 days,2
7764,2016-03-02,2016-07-02,Standard Class,122 days,122
7768,2016-08-24,2016-08-26,First Class,2 days,2
7775,2017-04-13,2017-04-15,First Class,2 days,2
7776,2015-12-27,2015-12-31,Standard Class,4 days,4
7777,2015-12-27,2015-12-31,Standard Class,4 days,4
7778,2015-12-27,2015-12-31,Standard Class,4 days,4
7779,2015-12-27,2015-12-31,Standard Class,4 days,4
7780,2017-04-18,2017-04-22,Standard Class,4 days,4
7781,2017-04-18,2017-04-22,Standard Class,4 days,4
7782,2016-08-03,2016-12-03,Standard Class,122 days,122
7783,2017-04-11,2017-06-11,Second Class,61 days,61
7784,2017-04-11,2017-06-11,Second Class,61 days,61
7785,2017-04-11,2017-06-11,Second Class,61 days,61
7787,2017-05-17,2017-05-20,First Class,3 days,3
7788,2017-05-17,2017-05-20,First Class,3 days,3
7789,2017-05-17,2017-05-20,First Class,3 days,3
7790,2017-05-17,2017-05-20,First Class,3 days,3
7792,2017-12-19,2017-12-24,Standard Class,5 days,5
7794,2016-12-12,2016-12-15,Second Class,3 days,3
7795,2016-12-12,2016-12-15,Second Class,3 days,3
7797,2016-02-10,2016-06-10,Standard Class,121 days,121
7798,2018-03-24,2018-03-27,First Class,3 days,3
7799,2018-03-24,2018-03-27,First Class,3 days,3
7800,2018-03-24,2018-03-27,First Class,3 days,3
7801,2018-01-06,2018-06-06,Standard Class,151 days,151
7802,2015-03-24,2015-03-29,Second Class,5 days,5
7803,2016-09-22,2016-09-26,Standard Class,4 days,4
7804,2016-09-22,2016-09-26,Standard Class,4 days,4
7805,2016-09-22,2016-09-26,Standard Class,4 days,4
7806,2016-09-22,2016-09-26,Standard Class,4 days,4
7807,2016-09-22,2016-09-26,Standard Class,4 days,4
7815,2018-08-06,2018-10-06,First Class,61 days,61
7816,2018-08-06,2018-10-06,First Class,61 days,61
7817,2017-10-21,2017-10-26,Second Class,5 days,5
7818,2017-10-21,2017-10-26,Second Class,5 days,5
7819,2017-10-21,2017-10-26,Second Class,5 days,5
7820,2018-01-26,2018-01-30,Standard Class,4 days,4
7821,2018-08-12,2018-10-12,Second Class,61 days,61
7822,2017-10-21,2017-10-24,Second Class,3 days,3
7825,2015-05-16,2015-05-23,Standard Class,7 days,7
7826,2016-03-02,2016-07-02,Standard Class,122 days,122
7834,2016-01-24,2016-01-28,Standard Class,4 days,4
7835,2016-04-13,2016-04-17,Second Class,4 days,4
7836,2016-04-13,2016-04-17,Second Class,4 days,4
7837,2016-09-25,2016-09-30,Standard Class,5 days,5
7838,2016-09-25,2016-09-30,Standard Class,5 days,5
7839,2016-09-25,2016-09-30,Standard Class,5 days,5
7842,2017-07-17,2017-07-22,Standard Class,5 days,5
7843,2015-04-19,2015-04-23,Second Class,4 days,4
7844,2015-04-19,2015-04-23,Second Class,4 days,4
7845,2018-07-21,2018-07-25,Standard Class,4 days,4
7849,2017-02-05,2017-06-05,Standard Class,120 days,120
7850,2017-02-05,2017-06-05,Standard Class,120 days,120
7851,2017-02-05,2017-06-05,Standard Class,120 days,120
7852,2015-09-12,2015-12-15,Standard Class,94 days,94
7853,2015-09-12,2015-12-15,Standard Class,94 days,94
7854,2016-12-25,2016-12-29,Standard Class,4 days,4
7855,2018-07-12,2018-12-12,Standard Class,153 days,153
7856,2018-07-12,2018-12-12,Standard Class,153 days,153
7861,2018-02-03,2018-06-03,Standard Class,120 days,120
7864,2016-07-14,2016-07-19,Second Class,5 days,5
7865,2016-07-14,2016-07-19,Second Class,5 days,5
7866,2016-07-14,2016-07-19,Second Class,5 days,5
7867,2016-07-14,2016-07-19,Second Class,5 days,5
7868,2015-11-19,2015-11-24,Second Class,5 days,5
7870,2018-03-07,2018-09-07,Standard Class,184 days,184
7871,2018-09-25,2018-09-29,Standard Class,4 days,4
7872,2017-03-10,2017-07-10,Standard Class,122 days,122
7873,2017-03-10,2017-07-10,Standard Class,122 days,122
7874,2017-03-10,2017-07-10,Standard Class,122 days,122
7875,2017-03-10,2017-07-10,Standard Class,122 days,122
7876,2018-09-09,2018-09-15,Standard Class,6 days,6
7877,2018-09-09,2018-09-15,Standard Class,6 days,6
7880,2017-06-14,2017-06-21,Standard Class,7 days,7
7881,2018-03-12,2018-06-12,Second Class,92 days,92
7882,2018-03-12,2018-06-12,Second Class,92 days,92
7883,2018-03-12,2018-06-12,Second Class,92 days,92
7884,2018-03-12,2018-06-12,Second Class,92 days,92
7885,2018-03-12,2018-06-12,Second Class,92 days,92
7886,2018-03-12,2018-06-12,Second Class,92 days,92
7887,2018-03-12,2018-06-12,Second Class,92 days,92
7888,2018-03-12,2018-06-12,Second Class,92 days,92
7889,2017-08-16,2017-08-22,Standard Class,6 days,6
7890,2017-12-25,2017-12-29,Standard Class,4 days,4
7891,2017-12-25,2017-12-29,Standard Class,4 days,4
7892,2017-12-25,2017-12-29,Standard Class,4 days,4
7893,2017-12-25,2017-12-29,Standard Class,4 days,4
7894,2018-07-23,2018-07-30,Standard Class,7 days,7
7895,2018-06-21,2018-06-25,Standard Class,4 days,4
7896,2018-06-21,2018-06-25,Standard Class,4 days,4
7897,2018-06-21,2018-06-25,Standard Class,4 days,4
7898,2018-08-13,2018-08-18,Standard Class,5 days,5
7899,2018-08-13,2018-08-18,Standard Class,5 days,5
7900,2018-08-13,2018-08-18,Standard Class,5 days,5
7901,2018-08-13,2018-08-18,Standard Class,5 days,5
7902,2018-08-13,2018-08-18,Standard Class,5 days,5
7903,2018-08-13,2018-08-18,Standard Class,5 days,5
7904,2018-08-13,2018-08-18,Standard Class,5 days,5
7905,2016-07-11,2016-11-13,Standard Class,125 days,125
7906,2016-10-15,2016-10-22,Standard Class,7 days,7
7907,2016-10-15,2016-10-22,Standard Class,7 days,7
7909,2017-03-12,2017-07-12,Standard Class,122 days,122
7910,2017-03-12,2017-07-12,Standard Class,122 days,122
7911,2017-03-12,2017-07-12,Standard Class,122 days,122
7912,2017-03-12,2017-07-12,Standard Class,122 days,122
7913,2017-04-28,2017-04-30,Second Class,2 days,2
7914,2018-08-25,2018-08-27,First Class,2 days,2
7915,2018-06-17,2018-06-21,Standard Class,4 days,4
7916,2018-06-17,2018-06-21,Standard Class,4 days,4
7917,2016-11-20,2016-11-24,Standard Class,4 days,4
7918,2018-04-09,2018-08-09,Second Class,122 days,122
7919,2016-04-07,2016-08-07,Second Class,122 days,122
7920,2018-09-15,2018-09-21,Standard Class,6 days,6
7921,2018-09-15,2018-09-21,Standard Class,6 days,6
7922,2018-03-13,2018-03-17,Standard Class,4 days,4
7923,2018-09-24,2018-09-29,Standard Class,5 days,5
7924,2018-09-24,2018-09-29,Standard Class,5 days,5
7925,2017-08-13,2017-08-16,First Class,3 days,3
7926,2017-08-13,2017-08-16,First Class,3 days,3
7927,2018-11-20,2018-11-24,Second Class,4 days,4
7928,2018-11-20,2018-11-24,Second Class,4 days,4
7929,2018-11-20,2018-11-24,Second Class,4 days,4
7930,2018-07-25,2018-07-27,First Class,2 days,2
7931,2017-03-25,2017-03-27,Second Class,2 days,2
7932,2017-07-15,2017-07-20,Standard Class,5 days,5
7933,2017-07-15,2017-07-20,Standard Class,5 days,5
7934,2018-08-17,2018-08-24,Standard Class,7 days,7
7935,2018-08-17,2018-08-24,Standard Class,7 days,7
7936,2018-08-17,2018-08-24,Standard Class,7 days,7
7937,2018-08-17,2018-08-24,Standard Class,7 days,7
7938,2018-08-17,2018-08-24,Standard Class,7 days,7
7939,2018-08-17,2018-08-24,Standard Class,7 days,7
7940,2018-08-17,2018-08-24,Standard Class,7 days,7
7941,2017-12-14,2017-12-17,First Class,3 days,3
7942,2017-12-14,2017-12-17,First Class,3 days,3
7943,2018-12-25,2019-01-01,Standard Class,7 days,7
7944,2018-12-25,2019-01-01,Standard Class,7 days,7
7945,2018-12-25,2019-01-01,Standard Class,7 days,7
7946,2018-12-25,2019-01-01,Standard Class,7 days,7
7947,2018-12-25,2019-01-01,Standard Class,7 days,7
7948,2015-01-03,2015-05-03,Standard Class,120 days,120
7949,2015-01-03,2015-05-03,Standard Class,120 days,120
7950,2015-01-03,2015-05-03,Standard Class,120 days,120
7951,2015-01-03,2015-05-03,Standard Class,120 days,120
7952,2016-11-19,2016-11-24,Standard Class,5 days,5
7953,2016-11-19,2016-11-24,Standard Class,5 days,5
7954,2015-01-04,2015-06-04,Standard Class,151 days,151
7955,2015-01-04,2015-06-04,Standard Class,151 days,151
7956,2018-05-10,2018-10-10,Standard Class,153 days,153
7957,2018-05-10,2018-10-10,Standard Class,153 days,153
7958,2018-05-10,2018-10-10,Standard Class,153 days,153
7959,2018-05-10,2018-10-10,Standard Class,153 days,153
7960,2018-05-10,2018-10-10,Standard Class,153 days,153
7961,2018-05-10,2018-10-10,Standard Class,153 days,153
7962,2018-11-18,2018-11-23,Second Class,5 days,5
7963,2018-11-18,2018-11-23,Second Class,5 days,5
7964,2018-11-18,2018-11-23,Second Class,5 days,5
7965,2018-11-18,2018-11-23,Second Class,5 days,5
7966,2018-11-18,2018-11-23,Second Class,5 days,5
7967,2016-03-23,2016-03-30,Standard Class,7 days,7
7968,2017-10-10,2017-12-10,First Class,61 days,61
7969,2017-10-10,2017-12-10,First Class,61 days,61
7970,2017-10-10,2017-12-10,First Class,61 days,61
7971,2016-08-16,2016-08-20,Standard Class,4 days,4
7972,2016-08-16,2016-08-20,Standard Class,4 days,4
7973,2016-08-16,2016-08-20,Standard Class,4 days,4
7974,2016-08-16,2016-08-20,Standard Class,4 days,4
7975,2016-08-16,2016-08-20,Standard Class,4 days,4
7976,2016-08-16,2016-08-20,Standard Class,4 days,4
7977,2016-08-16,2016-08-20,Standard Class,4 days,4
7980,2016-08-27,2016-08-31,Standard Class,4 days,4
7981,2015-03-01,2015-07-01,Standard Class,122 days,122
7984,2018-01-22,2018-01-25,Second Class,3 days,3
7985,2018-01-22,2018-01-25,Second Class,3 days,3
7986,2017-04-21,2017-04-24,First Class,3 days,3
7987,2017-07-20,2017-07-23,Second Class,3 days,3
7988,2017-08-23,2017-08-29,Standard Class,6 days,6
7989,2017-08-23,2017-08-29,Standard Class,6 days,6
7990,2017-08-23,2017-08-29,Standard Class,6 days,6
7991,2017-08-23,2017-08-29,Standard Class,6 days,6
7992,2017-06-14,2017-06-17,First Class,3 days,3
7993,2017-06-14,2017-06-17,First Class,3 days,3
7994,2016-11-20,2016-11-23,Second Class,3 days,3
7995,2016-11-20,2016-11-23,Second Class,3 days,3
7996,2016-11-20,2016-11-23,Second Class,3 days,3
7997,2018-03-11,2018-05-11,First Class,61 days,61
7998,2018-03-11,2018-05-11,First Class,61 days,61
7999,2015-04-05,2015-07-05,First Class,91 days,91
8000,2015-04-05,2015-07-05,First Class,91 days,91
8001,2016-08-11,2016-12-11,Standard Class,122 days,122
8002,2016-12-12,2016-12-15,First Class,3 days,3
8003,2016-12-12,2016-12-15,First Class,3 days,3
8004,2015-01-12,2015-03-12,First Class,59 days,59
8005,2015-01-12,2015-03-12,First Class,59 days,59
8006,2015-01-12,2015-03-12,First Class,59 days,59
8007,2017-07-10,2017-11-10,Standard Class,123 days,123
8008,2016-11-17,2016-11-24,Standard Class,7 days,7
8009,2016-11-17,2016-11-24,Standard Class,7 days,7
8010,2016-11-17,2016-11-24,Standard Class,7 days,7
8011,2015-03-17,2015-03-20,Second Class,3 days,3
8012,2016-06-20,2016-06-23,First Class,3 days,3
8017,2015-09-09,2015-11-09,First Class,61 days,61
8018,2015-09-09,2015-11-09,First Class,61 days,61
8019,2018-10-17,2018-10-19,Second Class,2 days,2
8020,2018-02-11,2018-05-11,First Class,89 days,89
8021,2018-02-11,2018-05-11,First Class,89 days,89
8022,2015-07-21,2015-07-25,Standard Class,4 days,4
8023,2015-07-21,2015-07-25,Standard Class,4 days,4
8024,2015-07-21,2015-07-25,Standard Class,4 days,4
8025,2015-07-21,2015-07-25,Standard Class,4 days,4
8030,2017-10-21,2017-10-25,Standard Class,4 days,4
8031,2017-07-01,2017-11-01,Standard Class,123 days,123
8032,2017-07-01,2017-11-01,Standard Class,123 days,123
8033,2016-06-25,2016-06-28,First Class,3 days,3
8034,2016-06-25,2016-06-28,First Class,3 days,3
8035,2016-06-25,2016-06-28,First Class,3 days,3
8036,2016-06-25,2016-06-28,First Class,3 days,3
8037,2016-09-20,2016-09-22,First Class,2 days,2
8040,2018-08-21,2018-08-25,Second Class,4 days,4
8041,2018-08-21,2018-08-25,Second Class,4 days,4
8042,2018-08-21,2018-08-25,Second Class,4 days,4
8045,2018-09-15,2018-09-17,Second Class,2 days,2
8046,2017-09-20,2017-09-24,Standard Class,4 days,4
8047,2017-12-15,2017-12-17,Second Class,2 days,2
8048,2018-03-11,2018-06-11,Second Class,92 days,92
8049,2017-03-07,2017-07-07,Standard Class,122 days,122
8050,2015-09-26,2015-09-30,Standard Class,4 days,4
8051,2015-09-26,2015-09-30,Standard Class,4 days,4
8052,2015-09-26,2015-09-30,Standard Class,4 days,4
8053,2015-07-14,2015-07-17,Second Class,3 days,3
8061,2016-09-20,2016-09-26,Standard Class,6 days,6
8062,2016-09-20,2016-09-26,Standard Class,6 days,6
8063,2017-07-11,2017-09-11,First Class,62 days,62
8064,2017-07-11,2017-09-11,First Class,62 days,62
8065,2017-07-11,2017-09-11,First Class,62 days,62
8066,2017-07-11,2017-09-11,First Class,62 days,62
8067,2017-07-11,2017-09-11,First Class,62 days,62
8068,2016-10-20,2016-10-24,Standard Class,4 days,4
8069,2016-10-20,2016-10-24,Standard Class,4 days,4
8070,2018-01-01,2018-05-01,Standard Class,120 days,120
8071,2018-01-01,2018-05-01,Standard Class,120 days,120
8072,2018-01-01,2018-05-01,Standard Class,120 days,120
8073,2018-01-01,2018-05-01,Standard Class,120 days,120
8074,2018-01-01,2018-05-01,Standard Class,120 days,120
8075,2018-01-01,2018-05-01,Standard Class,120 days,120
8076,2018-01-01,2018-05-01,Standard Class,120 days,120
8077,2016-06-23,2016-06-29,Standard Class,6 days,6
8078,2016-06-23,2016-06-29,Standard Class,6 days,6
8079,2016-06-23,2016-06-29,Standard Class,6 days,6
8080,2017-11-22,2017-11-27,Standard Class,5 days,5
8086,2017-10-20,2017-10-26,Standard Class,6 days,6
8090,2016-07-08,2016-09-08,First Class,62 days,62
